Id,CompanyId,ShuttleLocation,ShuttleType,EngineType,EngineVendor,Engines,PassengerCapacity,Crew,CancellationPolicy,Price,DCheckComplete,MoonClearanceComplete
11655,4606,Pakistan,Type V5,Plasma,ThetaBase Services,2,2,2,strict,1585,False,False
25534,29218,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,3,5,4,strict,3080,False,False
58937,38339,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1624,True,False
52601,23905,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1780,True,False
58440,15097,Estonia,Type F1,Quantum,Warwick Technology Multinational,1,2,1,flexible,1455,True,False
54771,35028,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1325,False,False
28802,37936,Rwanda,Type V5,Plasma,ThetaBase Services,2,3,2,moderate,1975,False,False
34088,13200,Micronesia,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1455,True,False
62856,43949,Barbados,Type V5,Plasma,ThetaBase Services,2,2,1,flexible,2638,True,False
35170,46930,Switzerland,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1273,True,False
11682,18164,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,2,strict,2300,False,False
22503,44635,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2157,True,False
7168,31110,Gambia,Type V5,Quantum,ThetaBase Services,1,3,1,flexible,2027,True,False
25859,13322,Anguilla,Type V5,Plasma,ThetaBase Services,2,5,2,moderate,2625,True,False
63196,1577,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,5,2,1,strict,1273,False,False
33624,49423,Faroe Islands,Type V5,Plasma,ThetaBase Services,2,5,5,strict,2625,False,False
8656,19470,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,2,4,2,flexible,2157,False,False
46129,25010,Gambia,Type V5,Quantum,ThetaBase Services,0,1,1,flexible,1650,True,False
76925,46504,Barbados,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2183,False,False
5786,42973,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2885,False,False
46272,36260,El Salvador,Type F5,Quantum,ThetaBase Services,1,1,1,moderate,1104,True,False
562,12939,Anguilla,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1650,False,False
37729,31500,Niue,Type F5,Quantum,ThetaBase Services,2,4,3,flexible,2170,False,False
40494,42377,Malta,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1273,True,False
31065,41761,Malta,Type V5,Plasma,ThetaBase Services,3,5,3,flexible,2885,False,False
19009,17103,Costa Rica,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1325,True,False
71319,7737,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1455,True,False
45573,27421,Barbados,Type V5,Plasma,ThetaBase Services,2,6,3,strict,3470,False,False
69438,32752,Anguilla,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1390,True,False
49847,43134,Barbados,Type V2,Plasma,ThetaBase Services,1,4,1,strict,2495,False,False
65772,43134,United Kingdom,Type V5,Plasma,ThetaBase Services,3,8,3,strict,3457,False,False
59685,6894,Rwanda,Type V5,Plasma,ThetaBase Services,2,4,1,flexible,2456,False,False
72684,836,Marshall Islands,Type F5,Quantum,ThetaBase Services,1,1,1,moderate,1455,False,False
30008,3661,Anguilla,Type V5,Plasma,ThetaBase Services,1,3,1,flexible,1715,True,False
18290,26652,Nicaragua,Type V5,Plasma,ThetaBase Services,1,4,1,strict,2469,False,False
72948,26234,Barbados,Type V5,Plasma,ThetaBase Services,0,2,1,flexible,2365,True,False
28711,48599,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1572,False,False
7522,33488,Micronesia,Type V5,Plasma,ThetaBase Services,3,6,3,strict,3730,False,False
23436,42827,Kiribati,Type F5,Quantum,ThetaBase Services,1,1,1,moderate,1195,True,False
51397,28828,Malta,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2170,False,False
2045,40253,Sao Tome and Principe,Type N0,Quantum,ThetaBase Services,1,2,1,flexible,1065,True,False
60868,28719,Russian Federation,Type V5,Plasma,ThetaBase Services,1,4,2,strict,2040,False,False
440,3969,Malta,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1520,False,False
3319,37530,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1325,True,False
37238,39087,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2430,False,False
58648,6891,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1975,False,False
42370,41741,Malta,Type V5,Plasma,ThetaBase Services,0,2,1,flexible,1715,True,False
6763,31836,Estonia,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1247,True,False
75929,20776,Faroe Islands,Type V5,Nuclear,ThetaBase Services,1,1,1,flexible,1052,True,False
23737,28057,Nicaragua,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1845,True,False
26648,4322,Nicaragua,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1247,True,False
62942,23506,Micronesia,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1845,True,False
37364,15004,Rwanda,Type V5,Plasma,ThetaBase Services,1,4,2,strict,1975,True,False
50786,5271,Gambia,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1104,True,False
12846,6755,Nicaragua,Type V5,Plasma,ThetaBase Services,1,4,1,strict,2157,True,False
28148,47046,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,5,3,moderate,1910,True,False
19634,6755,Nicaragua,Type V5,Plasma,ThetaBase Services,1,4,1,strict,2157,True,False
71261,11670,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1520,True,False
15530,28828,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2560,False,False
34231,32556,Nicaragua,Type V5,Plasma,ThetaBase Services,0,2,1,strict,2157,True,False
45654,15004,Rwanda,Type V5,Plasma,ThetaBase Services,2,8,2,strict,2924,True,False
12527,26399,Wallis and Futuna,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1403,True,False
27493,28828,Barbados,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2170,False,False
65882,1564,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1078,False,False
14460,46569,Rwanda,Type V5,Plasma,ThetaBase Services,3,5,2,moderate,2495,True,False
27375,43010,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1325,True,False
61291,9192,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,1793,True,False
15509,15004,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0,4,2,strict,2001,True,False
1371,19632,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,4,2,moderate,1338,False,False
22260,15004,Rwanda,Type V5,Plasma,ThetaBase Services,0,4,2,strict,1845,True,False
56749,651,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,2,2,moderate,1390,False,False
30728,20867,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1494,False,False
21454,41521,United Kingdom,Type V5,Quantum,ThetaBase Services,1,1,1,moderate,1195,False,False
11200,6102,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2300,False,False
66851,35999,Malta,Type V7,Plasma,ThetaBase Services,3,7,4,moderate,2118,True,False
52701,23880,Barbados,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1910,False,False
76829,19739,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1650,False,False
2563,35655,Malta,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1455,True,False
36301,15004,Rwanda,Type V5,Plasma,ThetaBase Services,0,4,2,strict,2144,True,False
14753,21232,Uzbekistan,Type F5,Quantum,ThetaBase Services,1,2,1,moderate,2092,False,False
58611,9211,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1325,True,False
26154,42688,Micronesia,Type V5,Plasma,ThetaBase Services,1,4,2,strict,2950,False,False
9448,45874,Indonesia,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1325,True,False
3109,33963,Bouvet Island (Bouvetoya),Type V2,Plasma,ThetaBase Services,3,4,3,strict,1910,True,False
19051,20760,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,strict,1650,False,False
47062,10358,Faroe Islands,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1130,False,False
69359,12707,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,2,1,moderate,1585,True,False
70589,27398,Niue,Type V5,Plasma,ThetaBase Services,1,3,2,strict,2170,False,False
69001,47090,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1455,True,False
22522,28305,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1260,True,False
128,23829,Costa Rica,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1845,True,False
49705,28305,Rwanda,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1195,True,False
31254,15004,Rwanda,Type V5,Plasma,ThetaBase Services,1,6,3,strict,2209,True,False
35063,15004,Rwanda,Type V5,Plasma,ThetaBase Services,2,8,4,strict,2846,True,False
67902,47257,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,3,6,3,strict,2690,False,False
46717,24173,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2170,False,False
55825,12627,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,1975,False,False
44519,15004,Rwanda,Type V5,Plasma,ThetaBase Services,2,8,4,strict,2755,True,False
46131,45349,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1,3,2,flexible,2027,True,False
28374,15004,Rwanda,Type V5,Plasma,ThetaBase Services,2,8,4,strict,2807,True,False
63042,254,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,4,2,flexible,1780,True,False
39437,27251,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1455,True,False
3430,28047,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0,2,1,strict,2157,True,False
58694,46848,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1845,False,False
30153,26137,Rwanda,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1637,False,False
13547,20166,Barbados,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1585,False,False
29266,5232,Nicaragua,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1559,True,False
39545,35532,Rwanda,Type G0,Plasma,ThetaBase Services,2,6,3,moderate,2300,False,False
73676,36100,Kiribati,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1182,True,False
68752,34689,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,4,2,flexible,1390,False,False
7141,48351,Wallis and Futuna,Type O3,Quantum,ThetaBase Services,1,2,1,moderate,2105,False,False
66089,15004,Rwanda,Type V5,Plasma,ThetaBase Services,2,8,1,strict,2768,True,False
56979,23953,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1260,True,False
23343,15004,Rwanda,Type V5,Plasma,ThetaBase Services,0,4,2,strict,1741,True,False
72360,49105,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1780,False,False
27728,11322,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,2,6,3,moderate,2820,True,False
56403,5122,Malta,Type V2,Plasma,ThetaBase Services,3,7,4,strict,3470,False,False
62233,31117,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1520,False,False
47845,48455,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1624,False,False
29419,26863,Micronesia,Type V5,Plasma,ThetaBase Services,0,2,1,strict,2235,False,False
42986,40587,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1260,False,False
40200,13031,Russian Federation,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1299,False,False
38802,35526,United Kingdom,Type V5,Quantum,ThetaBase Services,1,1,1,moderate,1260,True,False
31276,11238,United Kingdom,Type V5,Plasma,ThetaBase Services,1,4,2,strict,1715,False,False
26455,16281,Uzbekistan,Type V5,Plasma,"Banks, Wood and Phillips",0,3,2,moderate,1598,True,False
31351,26528,Barbados,Type V5,Plasma,ThetaBase Services,0,2,2,flexible,2157,True,False
58684,23055,Barbados,Type V5,Plasma,ThetaBase Services,0,2,1,strict,1936,False,False
70049,15004,Rwanda,Type V5,Plasma,ThetaBase Services,0,4,2,strict,1715,True,False
10737,49862,Estonia,Type F5,Plasma,ThetaBase Services,3,5,3,moderate,2495,False,False
49281,15004,Rwanda,Type V5,Plasma,ThetaBase Services,0,4,2,strict,1728,True,False
26278,13868,Niue,Type V5,Plasma,ThetaBase Services,3,6,3,strict,2040,True,False
46005,46108,United Kingdom,Type F5,Plasma,ThetaBase Services,4,10,5,strict,3470,False,False
74041,24951,United Kingdom,Type F5,Plasma,ThetaBase Services,4,7,4,flexible,3080,True,False
72240,35612,Anguilla,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1585,True,False
33480,32569,Bouvet Island (Bouvetoya),Type V2,Plasma,ThetaBase Services,2,4,2,moderate,3925,False,False
23791,28828,Nicaragua,Type V5,Plasma,ThetaBase Services,2,6,2,strict,3470,False,False
6287,11968,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,4,2,strict,1845,True,False
46785,20832,Uzbekistan,Type F1,Quantum,ThetaBase Services,1,4,2,flexible,1780,True,False
14105,11973,Niue,Type F5,Quantum,ThetaBase Services,1,1,1,moderate,1247,False,False
63159,12819,Malta,Type V5,Plasma,ThetaBase Services,2,3,2,flexible,4120,True,False
22005,29123,Rwanda,Type V5,Plasma,ThetaBase Services,3,7,4,strict,1793,True,False
55797,15004,Rwanda,Type V5,Plasma,ThetaBase Services,1,6,1,strict,2209,True,False
44127,11421,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,1806,True,False
10270,28828,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,4,2,strict,2170,False,False
59255,31085,Malta,Type F5,Plasma,ThetaBase Services,1,2,1,flexible,2300,False,False
72092,47036,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1351,True,False
50872,12542,Malta,Type F5,Nuclear,ThetaBase Services,1,1,4,flexible,1117,True,False
24307,33771,Niue,Type V5,Plasma,ThetaBase Services,0,2,1,moderate,1247,True,False
14236,21438,Micronesia,Type V5,Plasma,ThetaBase Services,0,2,1,strict,1559,True,False
43708,7374,Wallis and Futuna,Type Y4,Plasma,ThetaBase Services,1,2,1,moderate,2170,True,False
73079,16047,Rwanda,Type V5,Plasma,ThetaBase Services,0,2,1,moderate,1754,True,False
74503,15004,Rwanda,Type V5,Plasma,ThetaBase Services,0,4,2,strict,2144,True,False
76409,15004,Rwanda,Type V5,Plasma,ThetaBase Services,3,10,5,strict,3327,True,False
63169,30443,Niue,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1780,True,False
9669,15004,Rwanda,Type V5,Plasma,ThetaBase Services,2,8,4,strict,3132,True,False
48694,24026,Malta,Type V5,Plasma,ThetaBase Services,2,7,3,strict,3457,False,False
38197,40364,Micronesia,Type F5,Plasma,ThetaBase Services,4,10,4,flexible,13870,False,False
51260,15004,Rwanda,Type V5,Plasma,ThetaBase Services,2,8,2,strict,2846,True,False
12362,19062,Malta,Type V5,Quantum,ThetaBase Services,0,2,1,flexible,1546,False,False
65077,34811,Barbados,Type V2,Plasma,ThetaBase Services,3,6,3,strict,4510,False,False
41223,43882,Rwanda,Type V5,Plasma,ThetaBase Services,1,3,1,strict,1780,False,False
71601,30553,Anguilla,Type F5,Plasma,ThetaBase Services,4,11,6,strict,13870,True,False
16840,40462,Micronesia,Type F1,Quantum,ThetaBase Services,1,2,1,moderate,1533,True,False
76860,329,Barbados,Type V5,Plasma,ThetaBase Services,2,4,2,strict,4250,False,False
58066,17410,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,6,3,moderate,2859,True,False
49521,28828,Malta,Type F5,Plasma,ThetaBase Services,4,8,6,strict,3470,False,False
23561,16596,United Kingdom,Type V5,Plasma,ThetaBase Services,2,6,2,moderate,3210,True,False
69081,39696,Malta,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2040,False,False
38877,15050,United Kingdom,Type F5,Plasma,ThetaBase Services,5,7,5,strict,3015,True,False
56654,31218,Russian Federation,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1780,False,False
69975,13691,Marshall Islands,Type V2,Quantum,ThetaBase Services,3,3,3,moderate,1195,False,False
24849,35558,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2040,True,False
57658,38576,Barbados,Type V5,Plasma,ThetaBase Services,1,4,2,strict,2183,False,False
75899,35442,Malta,Type V5,Plasma,ThetaBase Services,1,5,3,strict,2755,True,False
51670,10266,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1468,True,False
52064,28828,United Kingdom,Type F5,Plasma,ThetaBase Services,3,6,3,strict,2560,False,False
62400,12425,Malta,Type V5,Plasma,ThetaBase Services,0,2,1,flexible,1598,True,False
53550,40593,Malta,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1325,True,False
62365,20357,Indonesia,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1130,True,False
26291,7047,Estonia,Type F1,Quantum,ThetaBase Services,1,1,1,flexible,1195,True,False
66685,6894,Rwanda,Type V7,Plasma,ThetaBase Services,2,8,1,strict,2625,False,False
24829,44895,Gambia,Type V7,Plasma,ThetaBase Services,1,2,1,moderate,1910,False,False
65684,1,Anguilla,Type V2,Quantum,ThetaBase Services,1,2,1,flexible,1455,True,False
58459,9394,Kiribati,Type V5,Plasma,ThetaBase Services,1,3,2,flexible,1468,False,False
3810,8734,Rwanda,Type F5,Plasma,ThetaBase Services,2,5,3,moderate,2625,True,False
69564,36327,Niue,Type F5,Plasma,ThetaBase Services,4,6,3,moderate,2820,False,False
15245,28146,Brazil,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1520,False,False
9614,21278,Barbados,Type F5,Quantum,ThetaBase Services,1,1,1,moderate,1195,True,False
63434,8232,United Kingdom,Type F5,Plasma,ThetaBase Services,2,4,2,strict,2092,False,False
67273,6794,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1637,False,False
44066,13486,Malta,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1429,True,False
5037,43983,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,3,2,strict,1650,True,False
50822,26048,Malta,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1650,True,False
39921,29798,Malta,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1650,False,False
33803,10928,Marshall Islands,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1351,False,False
19911,33005,Estonia,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1520,False,False
14066,1587,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1442,False,False
54817,9452,Anguilla,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1520,False,False
10185,16757,Gambia,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1312,True,False
24302,19715,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1520,True,False
1521,6760,Barbados,Type V5,Plasma,ThetaBase Services,2,7,2,strict,2469,True,False
47115,18439,Marshall Islands,Type F5,Quantum,ThetaBase Services,1,2,2,flexible,1000,True,False
31389,7720,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2014,True,False
22213,1647,Barbados,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,2625,True,False
65472,28197,Malta,Type V5,Quantum,ThetaBase Services,1,2,2,flexible,1416,True,False
23103,34203,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,strict,2690,False,False
24805,34723,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,0,2,1,moderate,1910,True,False
39967,6991,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,0,2,1,flexible,1377,False,False
66575,9008,Uzbekistan,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1260,False,False
48514,48982,Kenya,Type V5,Quantum,ThetaBase Services,1,1,1,moderate,1299,False,False
52792,36747,Pakistan,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1325,False,False
8775,9556,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1390,False,False
45916,22169,Niue,Type F1,Plasma,ThetaBase Services,0,2,1,strict,2157,True,False
62532,43642,United Kingdom,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1780,False,False
9611,22169,Niue,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2157,True,False
40347,9647,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2170,False,False
